Number_of_Riders,Number_of_Drivers,Location_Category,Customer_Loyalty_Status,Number_of_Past_Rides,Average_Ratings,Time_of_Booking,Vehicle_Type,Expected_Ride_Duration,Historical_Cost_of_Ride,is_peak_hours,d_s_ratio,demand_class,supply_class,demand_metric,supply_metric,correction_metric,corrected_cost,Calculated_Fare,group,simulated_price,conversion_prob,conversion,cost,net_revenue
86,20,Suburban,Silver,51,3.75,Morning,Premium,110,412.25746306035046,1,1.1679012345679014,High_demand,Medium_supply,1.0617283950617284,0.9090909090909091,0.06790123456790131,440.25025376197925,827.890602199402,B,827.890602199402,2.2443827378674583e-68,0,579.5234215395814,0.0
79,55,Suburban,Regular,91,4.39,Morning,Economy,48,189.5605649707772,1,0.9096969696969697,Medium_demand,High_supply,1.3166666666666667,1.4473684210526316,0.0,189.5605649707772,305.0503391792232,A,189.5605649707772,1.0,1,132.69239547954402,56.868169491233175
73,13,Urban,Regular,93,3.95,Night,Economy,90,357.0434721850994,0,2.0589743589743588,Medium_demand,Medium_supply,1.2166666666666666,0.5909090909090909,0.9589743589743587,699.4390070497843,902.2763190942218,A,357.0434721850994,1.0,1,249.93043052956958,107.11304165552983
74,23,Urban,Regular,45,4.07,Morning,Premium,99,417.1740953777763,1,1.1797101449275362,Medium_demand,Medium_supply,1.2333333333333334,1.0454545454545454,0.07971014492753614,450.4271029803527,810.7687853646348,B,810.7687853646348,1.1723362808729773e-64,0,567.5381497552444,0.0
26,11,Urban,Gold,10,4.22,Morning,Premium,69,314.84471031916905,1,1.3,Low_demand,Medium_supply,0.65,0.5,0.19999999999999996,377.8136523830029,566.7204785745043,B,566.7204785745043,1.1573605741677134e-11,0,396.704335002153,0.0
99,30,Urban,Regular,74,4.21,Morning,Premium,160,629.9546011362719,1,0.8962962962962965,High_demand,Medium_supply,1.2222222222222223,1.3636363636363635,0.0037037037037035425,627.6214359468784,1339.9717657465853,B,1339.9717657465853,1.4258870088341644e-179,0,937.9802360226097,0.0
80,42,Urban,Gold,85,4.22,Night,Economy,131,473.5617540035448,0,1.206349206349206,Medium_demand,High_supply,1.3333333333333333,1.105263157894737,0.10634920634920597,523.9246706991597,728.2552922718321,B,728.2552922718321,9.696825312554626e-47,0,509.7787045902824,0.0
78,35,Rural,Regular,5,4.35,Evening,Premium,100,317.88095784682014,0,0.8171428571428572,Medium_demand,Medium_supply,1.3,1.5909090909090908,0.08285714285714285,291.54224991094077,422.73626237086415,A,317.88095784682014,1.0,1,222.5166704927741,95.36428735404604
63,6,Urban,Gold,29,4.79,Evening,Premium,24,132.49921949173307,0,1.9250000000000003,Medium_demand,Low_supply,1.05,0.5454545454545454,0.8250000000000002,241.81107557241288,217.62996801517158,B,217.62996801517158,1.0,1,152.3409776106201,65.2889904045515
25,8,Rural,Regular,30,4.44,Night,Economy,115,430.7858509781543,0,0.859375,Low_demand,Low_supply,0.625,0.7272727272727273,0.04062500000000002,413.2851757821668,619.9277636732502,B,619.9277636732502,3.233356015783842e-23,0,433.9494345712751,0.0
100,50,Urban,Regular,20,4.14,Evening,Economy,127,350.2265835541767,0,0.9382716049382714,High_demand,High_supply,1.2345679012345678,1.3157894736842106,0.0,350.2265835541767,507.82854615355626,A,350.2265835541767,1.0,1,245.1586084879237,105.06797506625304
46,8,Urban,Silver,32,4.81,Afternoon,Economy,112,466.42747932165264,1,1.0541666666666667,Medium_demand,Low_supply,0.7666666666666667,0.7272727272727273,0.0,466.42747932165264,851.230149762016,B,851.230149762016,1.918574029862565e-73,0,595.8611048334112,0.0
59,29,Urban,Regular,90,4.3,Night,Economy,145,651.7303890276737,0,0.7459770114942529,Medium_demand,Medium_supply,0.9833333333333333,1.3181818181818181,0.15402298850574714,551.3489268096182,849.077347286812,A,651.7303890276737,4.016069089306631e-30,0,456.2112723193716,0.0
21,11,Rural,Gold,18,4.2,Morning,Premium,49,266.34807324582846,1,1.05,Low_demand,Medium_supply,0.525,0.5,0.0,266.34807324582846,408.8442924323467,B,408.8442924323467,1.0,1,286.19100470264266,122.65328772970406
64,7,Rural,Silver,48,4.67,Evening,Economy,64,266.38537677090085,0,1.6761904761904762,Medium_demand,Low_supply,1.0666666666666667,0.6363636363636364,0.5761904761904761,419.8740938627056,501.74954216593324,B,501.74954216593324,0.9993270552979457,1,351.22467951615323,150.52486264978
52,22,Suburban,Gold,72,3.6,Morning,Premium,101,303.803226426852,1,0.8666666666666667,Medium_demand,Medium_supply,0.8666666666666667,1.0,0.033333333333333326,293.6764522126236,514.4477251634634,B,514.4477251634634,0.7219355059186876,1,360.1134076144243,154.33431754903904
100,56,Suburban,Silver,67,4.2,Evening,Economy,169,461.9661913503604,0,0.8377425044091711,High_demand,High_supply,1.2345679012345678,1.4736842105263157,0.06225749559082894,433.2053332292533,709.1571304962877,A,461.9661913503604,0.9999999999984532,1,323.37633394525227,138.58985740510815
83,72,Rural,Regular,25,4.62,Night,Premium,45,201.0575405594342,0,0.5408093278463649,High_demand,High_supply,1.0246913580246915,1.894736842105263,0.3591906721536351,128.83954742433428,221.16329461537762,A,201.0575405594342,1.0,1,140.7402783916039,60.31726216783028
89,10,Rural,Silver,36,4.12,Afternoon,Premium,13,94.21444738997974,1,1.208641975308642,High_demand,Low_supply,1.0987654320987654,0.9090909090909091,0.10864197530864184,104.45009105703926,163.72551773190904,B,163.72551773190904,1.0,1,114.60786241233632,49.11765531957272
100,37,Rural,Silver,47,4.7,Afternoon,Economy,142,546.8574476673242,1,0.7340674007340673,High_demand,Medium_supply,1.2345679012345678,1.6818181818181819,0.16593259926593273,456.1159699479513,965.825566364787,A,546.8574476673242,2.3805150908985562e-07,0,382.8002133671269,0.0
71,7,Urban,Gold,31,4.83,Morning,Premium,60,292.74683013160404,1,1.8595238095238096,Medium_demand,Low_supply,1.1833333333333333,0.6363636363636364,0.7595238095238095,515.0950177791794,772.6425266687692,A,292.74683013160404,1.0,1,204.92278109212282,87.82404903948122
94,26,Suburban,Regular,0,3.94,Afternoon,Premium,40,150.90603765991335,1,0.9819563152896487,High_demand,Medium_supply,1.1604938271604939,1.1818181818181819,0.0,150.90603765991335,245.2223111973592,A,150.90603765991335,1.0,1,105.63422636193934,45.27181129797401
52,23,Urban,Regular,41,4.23,Evening,Economy,134,534.90663340905,0,0.8289855072463769,Medium_demand,Medium_supply,0.8666666666666667,1.0454545454545454,0.07101449275362315,496.920510166958,745.3807652504371,A,534.90663340905,9.369505975229983e-05,0,374.4346433863349,0.0
27,15,Urban,Silver,31,4.95,Afternoon,Economy,103,315.2654030422818,1,0.9900000000000001,Low_demand,Medium_supply,0.675,0.6818181818181818,0.0,315.2654030422818,559.5960904000501,A,315.2654030422818,1.0,1,220.68578212959724,94.57962091268453
88,62,Urban,Regular,62,4.82,Afternoon,Economy,162,601.2360266422271,1,0.6658701712465153,High_demand,High_supply,1.0864197530864197,1.631578947368421,0.23412982875348476,460.46873868405686,983.1007570904615,A,601.2360266422271,3.702649911273021e-19,0,420.8652186495589,0.0
48,38,Suburban,Silver,64,4.97,Night,Premium,152,701.4695729515377,0,0.4631578947368421,Medium_demand,Medium_supply,0.8,1.7272727272727273,0.4368421052631579,395.0381279253396,771.6165302466915,B,771.6165302466915,3.7226857890808137e-56,0,540.131571172684,0.0
53,35,Suburban,Regular,1,3.67,Morning,Premium,88,392.0078846224547,1,0.5552380952380952,Medium_demand,Medium_supply,0.8833333333333333,1.5909090909090908,0.3447619047619048,256.8584996383322,468.76676183995625,B,468.76676183995625,0.9999999999536391,1,328.1367332879694,140.63002855198687
31,12,Suburban,Gold,34,4.7,Night,Economy,105,331.8375249153692,0,1.4208333333333334,Low_demand,Medium_supply,0.775,0.5454545454545454,0.3208333333333333,438.3020641590502,567.60117308597,A,331.8375249153692,1.0,1,232.28626744075842,99.5512574746108
56,34,Suburban,Silver,1,4.56,Afternoon,Economy,121,307.5259290756184,1,0.603921568627451,Medium_demand,Medium_supply,0.9333333333333333,1.5454545454545454,0.29607843137254897,216.47413438852357,421.312784053664,B,421.312784053664,1.0,1,294.9189488375648,126.3938352160992
48,35,Rural,Gold,47,4.26,Morning,Economy,26,68.27174499943663,1,0.5028571428571429,Medium_demand,Medium_supply,0.8,1.5909090909090908,0.39714285714285713,41.1581091282318,75.0989194993803,B,75.0989194993803,1.0,1,52.56924364956621,22.52967584981409
93,66,Suburban,Silver,22,3.91,Night,Economy,180,765.4397485645513,0,0.6610549943883277,High_demand,High_supply,1.1481481481481481,1.736842105263158,0.2389450056116723,582.5417435483976,1017.9916968508248,B,1017.9916968508248,1.1780635377073697e-109,0,712.5941877955773,0.0
49,18,Rural,Silver,62,4.92,Afternoon,Economy,62,168.36628924698925,1,0.9981481481481481,Medium_demand,Medium_supply,0.8166666666666667,0.8181818181818182,0.0,168.36628924698925,286.39105800912876,B,286.39105800912876,1.0,1,200.47374060639012,85.91731740273863
72,33,Rural,Gold,63,4.25,Evening,Economy,132,351.7736189685264,0,0.7999999999999999,Medium_demand,Medium_supply,1.2,1.5,0.10000000000000009,316.59625707167373,468.2458642090055,A,351.7736189685264,1.0,1,246.24153327796847,105.53208569055795
62,11,Suburban,Gold,37,4.23,Morning,Premium,71,363.3457529659053,1,2.066666666666667,Medium_demand,Medium_supply,1.0333333333333334,0.5,0.9666666666666668,714.5799808329472,1155.833118997292,B,1155.833118997292,1.378111022634818e-139,0,809.0831832981045,0.0
39,15,Suburban,Regular,53,4.6,Evening,Premium,38,201.7146762833217,0,1.4300000000000002,Low_demand,Medium_supply,0.975,0.6818181818181818,0.33000000000000007,268.28051945681784,278.87759997536216,B,278.87759997536216,1.0,1,195.2143199827535,83.66327999260866
67,56,Urban,Gold,49,4.22,Afternoon,Premium,23,121.43999901863724,1,0.7577380952380953,Medium_demand,High_supply,1.1166666666666667,1.4736842105263157,0.1422619047619047,104.16371344396207,140.62101314934878,A,121.43999901863724,1.0,1,85.00799931304606,36.43199970559118
88,15,Urban,Regular,39,4.51,Afternoon,Economy,137,598.7750233051204,1,1.5934156378600823,High_demand,Medium_supply,1.0864197530864197,0.6818181818181818,0.49341563786008225,894.219983363902,1788.439966727804,A,598.7750233051204,1.2673971777503473e-18,0,419.1425163135842,0.0
29,16,Urban,Silver,75,4.11,Morning,Premium,80,371.1242881043308,1,0.996875,Low_demand,Medium_supply,0.725,0.7272727272727273,0.0,371.1242881043308,616.0663182531891,B,616.0663182531891,2.229234446601809e-22,0,431.2464227772324,0.0
100,24,Urban,Silver,88,4.49,Night,Economy,56,173.66696747925593,0,1.131687242798354,High_demand,Medium_supply,1.2345679012345678,1.0909090909090908,0.03168724279835389,179.16999484382495,186.33679463757795,B,186.33679463757795,1.0,1,130.43575624630455,55.9010383912734
98,43,Suburban,Gold,62,4.98,Morning,Economy,130,538.5185280064754,1,1.069193224231984,High_demand,High_supply,1.2098765432098766,1.131578947368421,0.0,538.5185280064754,1024.1276106363148,B,1024.1276106363148,5.479891568265071e-111,0,716.8893274454203,0.0
35,10,Rural,Gold,40,3.54,Night,Economy,75,281.9625670059949,0,0.9625,Low_demand,Low_supply,0.875,0.9090909090909091,0.0,281.9625670059949,335.535454737134,B,335.535454737134,1.0,1,234.87481831599376,100.66063642114023
58,14,Rural,Gold,10,3.77,Morning,Economy,95,258.01445968829404,1,1.519047619047619,Medium_demand,Medium_supply,0.9666666666666667,0.6363636363636364,0.4190476190476189,366.1348047005315,653.5506263904488,B,653.5506263904488,1.616373249034682e-30,0,457.4854384733141,0.0
22,7,Urban,Gold,53,4.43,Morning,Premium,98,476.2019961536034,1,0.8642857142857143,Low_demand,Low_supply,0.55,0.6363636363636364,0.0357142857142857,459.1947820052604,750.7834685786006,B,750.7834685786006,1.2436501976376004e-51,0,525.5484280050204,0.0
84,37,Suburban,Regular,94,3.83,Night,Economy,28,124.64550323605349,0,0.6166166166166166,High_demand,Medium_supply,1.037037037037037,1.6818181818181819,0.2833833833833834,89.32303880549618,137.11005355965884,A,124.64550323605349,1.0,1,87.25185226523743,37.393650970816054
91,14,Suburban,Silver,19,4.78,Night,Premium,19,111.11271494112724,0,1.7654320987654324,High_demand,Medium_supply,1.123456790123457,0.6363636363636364,0.6654320987654323,185.05068204392674,184.58805533881693,B,184.58805533881693,1.0,1,129.21163873717185,55.376416601645076
56,29,Urban,Gold,67,4.49,Afternoon,Economy,125,421.8171879075184,1,0.7080459770114943,Medium_demand,Medium_supply,0.9333333333333333,1.3181818181818181,0.19195402298850572,340.8476817229718,608.4131118755047,B,608.4131118755047,1.0233598983544819e-20,0,425.88917831285323,0.0
97,21,Rural,Regular,36,3.72,Evening,Premium,23,134.0510144913575,0,1.2545561434450323,High_demand,Medium_supply,1.1975308641975309,0.9545454545454546,0.1545561434450322,154.76942231603584,170.24636454763944,A,134.0510144913575,1.0,1,93.83571014395025,40.215304347407255
57,47,Urban,Gold,26,3.8,Morning,Economy,30,132.4032477391118,1,0.7680851063829787,Medium_demand,High_supply,0.95,1.236842105263158,0.13191489361702136,114.93728739905875,155.1653379887293,A,132.4032477391118,1.0,1,92.68227341737825,39.72097432173355
94,27,Suburban,Silver,100,3.6,Night,Premium,172,547.9814624298182,0,0.9455875628715135,High_demand,Medium_supply,1.1604938271604939,1.2272727272727273,0.0,547.9814624298182,918.6909217635903,A,547.9814624298182,1.35704509285708e-07,0,383.5870237008727,0.0
84,6,Suburban,Gold,24,3.74,Morning,Economy,68,281.96824577029594,1,1.9012345679012346,High_demand,Low_supply,1.037037037037037,0.5454545454545454,0.8012345679012345,507.8909513319281,796.1190662127973,A,281.96824577029594,1.0,1,197.37777203920714,84.59047373108879
40,11,Rural,Silver,1,4.24,Night,Premium,35,182.46632143825187,0,1.3333333333333333,Medium_demand,Medium_supply,0.6666666666666666,0.5,0.23333333333333317,225.0417964405106,235.16867728033358,B,235.16867728033358,1.0,1,164.6180740962335,70.55060318410008
65,36,Suburban,Silver,20,4.39,Night,Premium,87,313.7742265682814,0,0.662037037037037,Medium_demand,Medium_supply,1.0833333333333333,1.6363636363636365,0.23796296296296304,239.10758191268107,345.15164922510957,B,345.15164922510957,1.0,1,241.60615445757668,103.54549476753289
35,22,Urban,Silver,28,4.88,Afternoon,Premium,116,422.8866610257602,1,0.875,Low_demand,Medium_supply,0.875,1.0,0.025000000000000022,412.31449450011615,752.473952462712,B,752.473952462712,5.340898590040748e-52,0,526.7317667238983,0.0
40,30,Urban,Regular,67,4.03,Evening,Premium,143,529.6967147126813,0,0.4888888888888889,Medium_demand,Medium_supply,0.6666666666666666,1.3636363636363635,0.41111111111111115,311.93250977524565,582.6663861839495,B,582.6663861839495,3.988952290976515e-15,0,407.86647032876465,0.0
61,45,Urban,Silver,6,4.99,Evening,Economy,10,25.993449448411635,0,0.8585185185185186,Medium_demand,High_supply,1.0166666666666666,1.1842105263157894,0.04148148148148145,24.915202656477522,28.592794393252802,B,28.592794393252802,1.0,1,20.01495607527696,8.577838317975843
50,14,Urban,Gold,98,3.52,Night,Premium,109,351.5699575243088,0,1.3095238095238095,Medium_demand,Medium_supply,0.8333333333333334,0.6363636363636364,0.20952380952380945,425.2322343389258,527.287970580268,B,527.287970580268,0.0042101415500449095,0,369.1015794061876,0.0
98,25,Suburban,Silver,30,4.76,Afternoon,Economy,60,154.68715967826247,1,1.0646913580246913,High_demand,Medium_supply,1.2098765432098766,1.1363636363636365,0.0,154.68715967826247,254.65373662033963,A,154.68715967826247,1.0,1,108.28101177478372,46.406147903478754
54,37,Suburban,Regular,41,4.69,Afternoon,Premium,16,106.59208227583191,1,0.5351351351351351,Medium_demand,Medium_supply,0.9,1.6818181818181819,0.3648648648648649,67.70037658059594,106.62809311443863,B,106.62809311443863,1.0,1,74.63966518010703,31.988427934331597
37,13,Rural,Regular,31,4.66,Afternoon,Economy,35,132.1665679180113,1,1.5653846153846154,Low_demand,Medium_supply,0.925,0.5909090909090909,0.4653846153846153,193.67485529523964,319.5635112371454,A,132.1665679180113,1.0,1,92.51659754260791,39.6499703754034
78,41,Urban,Silver,12,4.99,Afternoon,Economy,22,76.224961221763,1,1.2048780487804878,Medium_demand,High_supply,1.3,1.0789473684210527,0.10487804878048768,84.21928642306983,120.0124831528745,A,76.224961221763,1.0,1,53.35747285523409,22.867488366528903
84,21,Rural,Gold,88,3.5,Afternoon,Economy,146,598.9400399823005,1,1.0864197530864197,High_demand,Medium_supply,1.037037037037037,0.9545454545454546,0.0,598.9400399823005,1208.9604707042738,B,1208.9604707042738,4.007064786018409e-151,0,846.2723294929916,0.0
44,32,Suburban,Silver,51,4.2,Afternoon,Premium,168,563.1508995670627,1,0.5041666666666667,Medium_demand,Medium_supply,0.7333333333333333,1.4545454545454546,0.39583333333333337,340.237001821767,724.8749323812747,A,563.1508995670627,6.895931148903073e-11,0,394.20562969694384,0.0
25,11,Urban,Silver,92,3.91,Night,Economy,115,310.1546162756803,0,1.25,Low_demand,Medium_supply,0.625,0.5,0.1499999999999999,356.67780871703235,477.9482636808233,B,477.9482636808233,0.9999999954302781,1,334.56378457657627,143.38447910424702
38,13,Urban,Gold,38,4.46,Evening,Premium,28,145.13756861567325,0,1.6076923076923075,Low_demand,Medium_supply,0.95,0.5909090909090909,0.5076923076923074,218.822795759015,196.94051618311352,A,145.13756861567325,1.0,1,101.59629803097127,43.54127058470198
85,25,Urban,Silver,21,4.03,Morning,Economy,73,323.5576857599395,1,0.9234567901234567,High_demand,Medium_supply,1.0493827160493827,1.1363636363636365,0.0,323.5576857599395,525.7812393599015,B,525.7812393599015,0.00890079205801198,0,368.04686755193103,0.0
31,13,Suburban,Gold,87,4.04,Evening,Economy,11,31.565676162125197,0,1.3115384615384615,Low_demand,Medium_supply,0.775,0.5909090909090909,0.21153846153846145,38.243030734882446,35.73811222174764,A,31.565676162125197,1.0,1,22.095973313487637,9.46970284863756
67,6,Rural,Regular,25,4.45,Evening,Premium,31,144.46263762346956,0,2.0472222222222225,Medium_demand,Low_supply,1.1166666666666667,0.5454545454545454,0.9472222222222224,281.30085826125605,309.4309440873817,B,309.4309440873817,1.0,1,216.60166086116718,92.82928322621453
77,11,Rural,Silver,70,3.82,Night,Premium,63,252.4930471020809,0,2.566666666666667,Medium_demand,Medium_supply,1.2833333333333334,0.5,1.4666666666666668,622.8161828517996,737.4143604965307,B,737.4143604965307,9.948627661714887e-49,0,516.1900523475714,0.0
32,11,Suburban,Silver,30,3.53,Afternoon,Premium,32,146.51277441611944,1,1.6,Low_demand,Medium_supply,0.8,0.5,0.5,219.76916162417916,328.8296080801781,B,328.8296080801781,1.0,1,230.18072565612465,98.64888242405345
71,30,Rural,Regular,60,4.83,Evening,Premium,156,501.801349985356,0,0.8677777777777779,Medium_demand,Medium_supply,1.1833333333333333,1.3636363636363635,0.03222222222222215,485.6321953747168,820.2327779878967,B,820.2327779878967,1.0326955818430916e-66,0,574.1629445915277,0.0
